url_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,ampersand_count,digit_count,alpha_count,is_https,has_ip,subdomain_count,has_suspicious_keywords,hostname_length,path_length,query_length,fragment_length,parameter_count,colon_count,semicolon_count,comma_count,dollar_count,percent_count,tilde_count,plus_count,special_char_count,entropy,brand_impersonation,label
30,1,2,0,3,0,0,0,0,0,23,0,0,0,1,22,1,0,0,0,1,0,0,0,0,0,0,7,4.1899,0,0
95,4,1,0,3,0,0,0,0,2,84,1,0,2,0,79,8,0,0,0,1,0,0,0,0,0,0,9,4.6875,0,0
56,4,0,0,4,0,0,0,0,0,47,1,0,1,0,30,18,0,0,0,1,0,0,0,0,0,0,9,4.0484,0,0
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7721,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.5133,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.9396,0,1
18,2,0,0,2,0,0,0,0,0,13,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.3502,0,0
51,6,0,0,6,0,0,0,0,5,33,0,0,1,1,10,34,0,0,0,1,0,0,0,0,0,0,13,4.3775,0,0
211,4,2,3,4,1,1,0,1,39,143,0,0,3,1,52,4,147,0,2,1,0,0,0,12,0,0,29,5.0116,0,0
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,4.027,0,1
53,3,2,0,3,0,0,0,0,11,33,1,0,2,0,44,1,0,0,0,1,0,0,0,0,0,0,9,4.5159,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9121,0,1
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.1232,0,1
31,2,0,0,2,0,0,0,0,0,26,0,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,3.9779,0,0
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.6819,0,1
35,2,0,0,3,0,0,0,0,5,24,1,0,1,0,26,1,0,0,0,1,0,0,0,0,0,0,6,4.3002,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.5226,0,1
27,2,0,0,3,0,0,0,0,1,20,1,0,1,0,18,1,0,0,0,1,0,0,0,0,0,0,6,3.9303,0,0
26,3,0,0,2,0,0,0,0,0,20,1,0,2,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.892,0,1
32,2,0,0,2,0,0,0,0,0,27,0,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,4.1639,0,0
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,4.2653,0,1
24,3,0,0,2,0,0,0,0,0,18,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,6,3.5739,0,1
45,2,2,0,3,0,0,0,0,0,37,1,0,1,0,36,1,0,0,0,1,0,0,0,0,0,0,8,3.9944,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9737,0,1
18,2,0,0,2,0,0,0,0,2,11,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.4613,0,0
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.9621,0,1
137,4,3,0,3,1,0,0,0,11,114,1,0,2,1,73,50,5,0,1,1,0,0,0,0,0,0,12,4.7515,0,0
32,2,0,0,2,0,0,0,0,0,27,0,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,3.8667,0,0
47,2,1,0,3,0,0,0,0,6,34,0,0,1,0,39,1,0,0,0,1,0,0,0,0,0,0,7,4.4613,0,0
29,3,1,0,2,0,0,0,0,0,22,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,7,3.9094,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.9677,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8554,0,1
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.4992,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7721,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.9387,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.7979,0,1
24,3,0,0,2,0,0,0,0,1,17,0,0,2,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.7406,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.7849,0,1
32,3,0,0,2,0,0,0,0,0,26,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,6,3.84,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.8842,0,1
36,2,0,0,2,0,0,0,0,0,31,1,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,5,3.9823,0,1
24,2,0,0,2,0,0,0,0,4,15,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8035,0,1
20,2,0,0,2,0,0,0,0,0,15,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6842,0,0
21,2,0,0,2,0,0,0,0,0,16,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6897,0,0
24,2,0,0,2,0,0,0,0,1,18,0,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.8554,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.6235,0,1
42,3,1,0,3,0,0,0,0,0,34,1,0,2,0,33,1,0,0,0,1,0,0,0,0,0,0,8,4.2485,0,0
57,2,3,0,3,0,0,0,0,0,48,1,0,1,1,48,1,0,0,0,1,0,0,0,0,0,0,9,4.2426,0,0
36,2,0,0,2,0,0,0,0,0,31,1,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,5,3.8429,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.4642,0,1
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,3.9681,0,1
106,1,0,0,3,1,3,0,2,24,66,1,0,0,0,19,1,77,0,3,1,4,0,0,1,0,0,16,4.9052,0,0
77,2,0,0,5,0,0,0,0,4,65,1,0,1,0,13,56,0,0,0,1,0,0,0,0,0,0,8,4.6264,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.8981,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.7544,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0213,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.8457,0,1
35,4,0,0,2,0,0,0,0,0,28,1,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,7,3.8833,0,1
25,3,0,0,2,0,0,0,0,0,19,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.8333,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.8937,0,1
30,2,0,0,3,0,0,0,0,0,24,1,0,1,0,21,1,0,0,0,1,0,0,0,0,0,0,6,4.0314,0,0
110,7,0,0,11,0,0,3,0,25,63,0,0,0,0,11,92,0,0,0,1,0,0,0,0,0,0,22,4.4482,0,0
26,2,1,0,2,0,0,0,0,0,20,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.9022,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7202,0,1
27,3,0,0,2,0,0,0,0,7,14,0,0,2,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.8562,0,0
53,2,1,0,6,0,0,0,0,10,33,0,0,1,0,27,19,0,0,0,1,0,0,0,0,0,0,10,4.6236,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.9647,0,1
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.647,0,1
27,2,1,0,2,0,0,0,0,0,21,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,6,3.9582,0,1
82,3,0,0,3,0,0,0,0,14,61,0,0,2,0,74,1,0,0,0,1,0,0,0,0,0,0,7,4.7228,0,0
26,3,0,0,2,0,0,0,0,0,20,0,0,2,0,19,0,0,0,0,1,0,0,0,0,0,0,6,3.7672,0,0
32,2,0,0,2,0,0,0,0,0,27,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,5,4.1403,0,1
37,2,3,0,3,0,0,0,0,1,27,1,0,1,0,28,1,0,0,0,1,0,0,0,0,0,0,9,3.9288,0,0
31,3,0,0,2,0,0,0,0,0,25,1,0,2,0,23,0,0,0,0,1,0,0,0,0,0,0,6,3.9378,0,1
19,2,0,0,2,0,0,0,0,1,13,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.3264,0,0
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.4714,0,1
71,6,2,1,4,0,0,0,0,0,57,0,0,2,1,25,39,0,0,0,1,0,0,0,0,0,0,14,4.3729,0,0
108,4,1,0,3,1,1,1,0,6,89,1,0,2,0,76,1,6,15,1,1,0,0,0,0,0,0,13,4.94,0,0
46,3,0,0,5,0,0,0,0,0,37,1,0,0,0,14,24,0,0,0,1,0,0,0,0,0,0,9,3.9881,0,0
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.9779,0,1
25,3,0,0,2,0,0,0,0,0,19,0,0,2,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.8333,0,0
33,3,0,0,2,0,0,0,0,0,27,0,0,2,0,26,0,0,0,0,1,0,0,0,0,0,0,6,4.0408,0,0
28,2,0,0,2,0,0,0,0,0,23,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,3.9233,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7035,0,1
67,1,0,0,4,0,0,0,0,4,57,1,0,0,0,7,52,0,0,0,1,0,0,0,0,0,0,6,4.7247,0,0
30,3,0,0,2,0,0,0,0,0,24,0,0,2,0,23,0,0,0,0,1,0,0,0,0,0,0,6,4.0314,0,0
47,5,0,0,3,0,0,0,0,5,33,1,0,4,0,38,1,0,0,0,1,0,0,0,0,0,0,9,4.4348,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.2825,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.7544,0,1
59,2,2,0,4,0,0,0,0,7,43,1,0,1,1,42,9,0,0,0,1,0,0,0,0,0,0,9,4.4937,0,0
27,2,0,0,2,0,0,0,0,0,22,0,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.838,0,0
28,2,1,0,2,0,0,0,0,0,22,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,6,3.7709,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,4.056,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.7202,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.8937,0,1
30,2,0,0,2,0,0,0,0,0,25,0,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,4.0062,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9582,0,1
26,2,0,0,2,0,0,0,0,0,21,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.7193,0,0
32,1,0,0,4,0,0,0,0,0,26,1,0,0,0,20,4,0,0,0,1,0,0,0,0,0,0,6,3.9528,0,0
72,2,1,1,7,0,0,0,0,6,54,0,0,1,0,12,53,0,0,0,1,0,0,0,0,0,0,12,4.4385,0,0
38,2,0,0,2,0,0,0,0,0,33,1,0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,5,3.9977,0,1
33,4,0,0,2,0,0,0,0,0,26,1,0,2,0,25,0,0,0,0,1,0,0,0,0,0,0,7,3.9912,0,1
23,3,0,0,2,0,0,0,0,0,17,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,6,3.7623,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.6635,0,1
34,2,0,0,2,0,0,0,0,0,29,1,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,5,4.1385,0,1
31,2,1,0,4,0,0,0,0,0,23,0,0,0,0,8,16,0,0,0,1,0,0,0,0,0,0,8,3.8976,0,0
31,2,2,0,2,0,0,0,0,0,24,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,7,3.7442,0,1
41,2,2,0,3,0,0,0,0,12,21,1,0,1,0,32,1,0,0,0,1,0,0,0,0,0,0,8,4.3362,0,0
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.882,0,1
71,3,4,2,4,1,1,0,0,15,40,1,0,2,0,31,12,19,0,1,1,0,0,0,0,0,0,16,4.8816,0,0
30,3,0,0,2,0,0,0,0,0,24,0,0,2,0,23,0,0,0,0,1,0,0,0,0,0,0,6,3.6566,0,0
26,2,0,0,2,0,0,0,0,0,21,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.8543,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.6899,0,1
26,3,0,0,2,0,0,0,0,0,20,1,0,2,0,18,0,0,0,0,1,0,0,0,0,0,0,6,3.7672,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.6537,0,1
26,2,0,0,2,0,0,0,0,0,21,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9501,0,0
36,2,1,0,2,0,0,0,0,0,30,0,0,1,0,29,0,0,0,0,1,0,0,0,0,0,0,6,3.8611,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.6619,0,1
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.5884,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.9582,0,1
52,5,1,0,2,0,0,0,0,7,36,1,0,4,0,44,0,0,0,0,1,0,0,0,0,0,0,9,4.542,0,0
30,4,1,0,2,0,0,0,0,0,22,1,0,2,0,22,0,0,0,0,1,0,0,0,0,0,0,8,3.8151,0,1
30,2,1,0,3,0,0,0,0,5,18,0,0,1,0,22,1,0,0,0,1,0,0,0,0,0,0,7,3.9647,0,0
37,3,1,0,4,0,0,0,0,0,28,1,0,1,0,14,15,0,0,0,1,0,0,0,0,0,0,9,4.1549,0,0
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.7842,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.0323,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.969,0,1
33,1,2,0,2,0,0,0,0,0,27,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,6,3.9832,0,0
26,2,0,0,2,0,0,0,0,0,21,0,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.7672,0,0
102,3,0,1,4,1,1,1,0,5,84,1,0,0,0,7,52,26,7,1,1,0,0,0,0,0,0,13,4.8866,0,0
164,4,0,2,3,2,1,0,2,17,132,1,0,2,1,74,1,80,0,3,1,0,0,0,0,0,0,15,4.9688,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.9647,0,1
33,3,0,0,2,0,0,0,0,0,27,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,6,4.0667,0,1
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.4316,0,1
26,2,1,0,2,0,0,0,0,0,20,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,6,4.056,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.4937,0,1
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,4.1273,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.8868,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.9737,0,0
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.9503,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.8424,0,1
24,2,1,0,2,0,0,0,0,0,18,0,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,6,3.6368,0,0
21,1,0,0,3,0,0,0,0,0,16,1,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,5,3.6178,0,0
166,8,2,0,3,1,0,1,0,31,119,1,0,3,0,87,18,52,0,1,1,0,0,0,0,0,0,16,4.917,1,0
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,4.1313,0,1
24,2,0,0,2,0,0,0,0,0,19,0,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.8554,0,0
45,2,2,0,3,0,0,0,0,0,37,0,0,1,0,37,1,0,0,0,1,0,0,0,0,0,0,8,4.1999,0,0
83,3,0,0,3,0,0,0,0,9,67,1,0,2,0,74,1,0,0,0,1,0,0,0,0,0,0,7,4.7648,0,0
31,1,0,0,2,0,0,0,0,0,27,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,4,3.9134,0,0
33,2,0,0,2,0,0,0,0,0,28,1,0,1,0,25,0,0,0,0,1,0,0,0,0,0,0,5,4.0518,0,1
27,3,0,0,2,0,0,0,0,1,20,0,0,2,0,20,0,0,0,0,1,0,0,0,0,0,0,6,4.1805,0,0
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.6212,0,1
35,4,1,0,2,0,0,0,0,8,19,0,0,3,0,28,0,0,0,0,1,0,0,0,0,0,0,8,4.0931,0,0
67,1,0,0,4,0,0,0,0,8,53,1,0,0,0,7,52,0,0,0,1,0,0,0,0,0,0,6,4.5867,0,0
18,1,1,0,3,0,0,0,0,0,12,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,6,3.4613,0,0
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.6219,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.6842,0,1
96,2,0,0,4,1,1,0,1,33,51,1,0,0,1,13,22,52,0,2,1,2,0,0,0,0,0,12,4.8778,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,4.2566,0,1
55,3,4,0,2,0,0,0,0,17,28,1,0,2,0,47,0,0,0,0,1,0,0,0,0,0,0,10,4.3225,0,0
47,3,0,0,3,0,0,0,0,0,40,0,0,2,0,39,1,0,0,0,1,0,0,0,0,0,0,7,3.8153,0,0
34,2,1,0,3,0,0,0,0,6,21,1,0,1,0,25,1,0,0,0,1,0,0,0,0,0,0,7,4.2898,0,0
68,3,2,0,5,0,0,0,0,0,57,1,0,1,0,30,30,0,0,0,1,0,0,0,0,0,0,11,4.2764,0,0
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.8492,0,1
30,3,0,0,2,0,0,0,0,0,24,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,6,3.9396,0,1
44,5,0,0,3,0,0,0,0,0,35,0,0,4,0,36,1,0,0,0,1,0,0,0,0,0,0,9,4.0926,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.7835,0,1
35,2,1,0,2,0,0,0,0,0,29,1,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,6,4.2074,0,1
24,2,0,0,2,0,0,0,0,0,19,1,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.5221,0,1
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6538,0,1
36,2,0,0,2,0,0,0,0,0,31,1,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,5,4.2947,0,1
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,4.1064,0,1
28,2,0,0,3,0,0,0,0,0,22,0,0,1,0,20,1,0,0,0,1,0,0,0,0,0,0,6,3.8693,0,0
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.9362,0,1
23,2,0,0,2,0,0,0,0,0,18,0,0,1,0,16,0,0,0,0,1,0,0,0,0,0,0,5,3.6425,0,0
19,2,0,0,2,0,0,0,0,0,14,1,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,5,3.5766,0,1
25,2,0,0,2,0,0,0,0,0,20,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.5933,0,0
107,1,2,0,4,1,3,0,1,13,79,1,0,0,0,29,7,62,0,2,1,1,0,0,0,0,1,15,5.049,0,0
29,2,0,0,2,0,0,0,0,0,24,1,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,5,4.0304,0,1
36,1,0,0,3,0,0,0,0,0,31,1,0,0,0,27,1,0,0,0,1,0,0,0,0,0,0,5,3.9302,0,0
40,2,0,0,2,0,0,0,0,0,35,1,0,1,0,32,0,0,0,0,1,0,0,0,0,0,0,5,4.0964,0,1
24,2,0,0,2,0,0,0,0,0,19,0,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.6573,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.6235,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,3.9134,0,1
23,2,1,0,2,0,0,0,0,0,17,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,6,3.6425,0,1
41,2,0,0,2,0,0,0,0,0,36,0,0,1,1,34,0,0,0,0,1,0,0,0,0,0,0,5,3.9972,0,0
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9239,0,1
31,2,0,0,2,0,0,0,0,0,26,1,0,1,0,23,0,0,0,0,1,0,0,0,0,0,0,5,4.0582,0,1
29,3,0,0,2,0,0,0,0,0,23,1,0,2,0,21,0,0,0,0,1,0,0,0,0,0,0,6,3.7714,0,1
22,2,0,0,2,0,0,0,0,0,17,1,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.4251,0,1
126,1,3,1,3,1,1,0,1,15,98,1,0,0,0,11,1,105,0,2,1,1,0,0,0,0,0,13,5.0803,0,0
18,2,0,0,2,0,0,0,0,0,13,1,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,5,3.3083,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.8963,0,1
42,1,1,0,5,0,0,0,0,0,34,1,0,0,0,18,16,0,0,0,1,0,0,0,0,0,0,8,4.0892,0,0
27,2,0,0,2,0,0,0,0,0,22,1,0,1,0,19,0,0,0,0,1,0,0,0,0,0,0,5,3.8842,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.3464,0,1
20,2,0,0,2,0,0,0,0,0,15,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,5,3.6464,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.8635,0,1
36,2,0,0,2,0,0,0,0,0,31,1,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,5,3.8156,0,1
23,2,0,0,2,0,0,0,0,0,18,1,0,1,0,15,0,0,0,0,1,0,0,0,0,0,0,5,3.7623,0,1
21,2,0,0,2,0,0,0,0,0,16,0,0,1,0,14,0,0,0,0,1,0,0,0,0,0,0,5,3.5585,0,0
21,2,0,0,2,0,0,0,0,0,16,1,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,5,3.6897,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,4.0661,0,1
26,2,0,0,2,0,0,0,0,0,21,1,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,3.8441,0,1
29,2,1,0,3,0,0,0,0,2,20,1,0,1,0,20,1,0,0,0,1,0,0,0,0,0,0,7,4.1163,0,0
57,3,0,2,5,0,0,0,0,2,44,0,0,1,1,21,29,0,0,0,1,0,0,0,0,0,0,11,4.37,0,0
23,3,0,0,2,0,0,0,0,1,16,0,0,2,0,16,0,0,0,0,1,0,0,0,0,0,0,6,3.7294,0,0
65,2,2,0,6,0,0,0,0,4,50,1,0,0,0,17,40,0,0,0,1,0,0,0,0,0,0,11,4.5276,0,0
30,2,0,0,2,0,0,0,0,0,25,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,5,3.7899,0,1
25,2,0,0,2,0,0,0,0,0,20,1,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,5,3.9435,0,1
28,2,0,0,2,0,0,0,0,0,23,1,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,5,3.7359,0,1
68,1,0,0,5,0,0,0,0,7,54,1,0,0,0,7,53,0,0,0,1,0,0,0,0,0,0,7,4.7479,0,0
